country_code,country_name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
GMB,The Gambia,0.605233765,0.624859392,0.626365545,0.631295092,0.650248,0.669556956,0.664106269,0.674049132,0.707853502,0.724369455,0.749155006,0.758328702,0.755731479,0.749002867,0.74194361,0.766913207,0.780612498,0.875781629,0.889967285,0.883105596,0.92666575,0.994344997,0.976668409,0.98788128,1.030236533,1.041778054,1.057244533,1.058828226,1.088022053,1.130874259,1.247215346,1.241116694,1.266501374,1.392206997,1.446867559,1.481832456,1.543379913,1.577443511,1.654512171,1.832535131,1.879374802,1.736818262,1.733496947,1.816070088,1.929698898,2.022491824,1.973075691,1.915404636,1.761697468,1.805526672,1.747000607,1.740892651,1.816266835,1.842396336,1.859505153
GNB,Guinea-Bissau,0.673097636,0.670432442,0.703889481,0.709091302,0.762227298,0.866466776,0.930572173,0.941684935,0.922003125,0.959564868,0.994419329,1.083240278,1.262653311,1.24149564,1.267387808,1.254136363,1.279376263,1.402784383,1.425466853,1.505253837,1.651364085,1.72588369,1.719001401,1.752234468,1.786080792,1.84289305,1.864674067,1.860399662,1.871278506,1.955395596,2.001110737,1.967716911,2.009161046,2.073326902,2.094251324,2.152230939,2.249898963,2.359006365,2.438001272,2.574755773,2.703097249,2.701073917,2.810399592,2.891681828,2.755335007,2.896541816,2.961865796,2.86984154,2.973385882,3.038121907,3.04568234,3.087985529,3.145361092,3.148825505,3.18863325
GNQ,Equatorial Guinea,0.125124013,0.125456741,0.131480678,0.108656696,0.115515645,0.118998455,0.122394835,0.123003994,0.159046153,0.15702924,0.162435221,0.173243157,0.170988071,0.144917756,0.156839132,0.148172938,0.156457753,0.177408749,0.175321356,0.191965781,0.185197444,0.192560684,0.195001093,0.212982807,2.820867382,3.212300085,5.33220856,7.638068708,9.480866445,10.3766114,12.06656075,13.34032157,10.48441686,11.72329759,16.18458641,15.59502183,16.94131623,18.13339792,16.98969174,14.34621784,14.99099067,15.04662411,14.84383898,13.98825011,14.06465205,14.28147726,13.1734775,11.77783994,10.64948105,10.02438103,9.769521729,9.297521516,9.125476113,7.97467531,8.138701943
GRC,Greece,44.5575169,46.13115234,53.5013431,56.91591319,57.10904468,59.1376455,64.40632202,66.63962736,69.56063274,72.96482466,73.17459356,72.73593222,74.33716711,78.00092932,79.91187273,83.37766104,82.93122755,87.98114612,92.92043545,97.54579389,98.29358484,98.06224488,99.94441288,99.92878184,102.4164952,106.7037367,107.5829019,108.7333148,112.8308027,113.9143885,120.0040893,120.7953998,121.3174002,124.6191444,124.7129413,126.7830426,123.3417415,127.7455013,123.2312409,117.4857011,110.7949398,107.9340147,103.4296074,95.84956722,93.02212055,91.440437,89.95667772,90.42582998,87.92042105,82.08057942,72.28334882,73.50603517,74.6243086,70.5979909,71.50007545
GRD,Grenada,0.052309981,0.054611252,0.054983585,0.055756403,0.053194457,0.054323798,0.055360413,0.058103354,0.05959901,0.059114291,0.058855581,0.06354778,0.062514655,0.062262724,0.063861114,0.063105606,0.066049814,0.0726457,0.075753626,0.076423731,0.092846041,0.09331079,0.095349457,0.102507428,0.113424584,0.107123698,0.111760915,0.137043527,0.125996763,0.127839265,0.103739492,0.105080294,0.110607582,0.11786066,0.11462202,0.120392124,0.130740476,0.14077644,0.149832407,0.157315359,0.169633694,0.142324546,0.145644491,0.173972243,0.162055358,0.169806249,0.180716276,0.181719589,0.198307914,0.237006898,0.210681184,0.218376654,0.228944372,0.233551764,0.240990919
GRL,Greenland,0.056463308,0.057479336,0.058592415,0.055225017,0.056021375,0.056285509,0.056278773,0.054819601,0.055708228,0.055980638,0.056560058,0.057856867,0.058510818,0.05871806,0.058814329,0.059346663,0.05965848,0.060087808,0.06042834,0.060797842,0.061139999,0.061085518,0.061143863,0.060972607,0.060807544,0.060682236,0.060571754,0.060340997,0.060261732,0.060064945,0.059308122,0.059486506,0.059344701,0.059703211,0.668532815,0.675559825,0.689559413,0.680120414,0.697321102,0.614812515,0.707914834,0.748437731,0.603678933,0.602509353,0.545417784,0.584526066,0.580882032,0.568087298,0.5730401,0.588746799,0.591994637,0.6131666,0.655491145,0.649980937,0.659254631
GTM,Guatemala,8.348794949,8.780484644,9.381901331,9.558069347,9.473535663,9.903608768,9.557221647,10.451013,11.05465298,11.77146613,12.25376263,11.8604478,11.53362103,11.40252869,11.70236021,12.02626782,11.70053939,12.11385517,12.27851161,12.70321009,13.07971503,13.67300316,14.83364676,15.82733035,16.21363335,17.43027842,17.41793046,18.05451132,19.96790322,20.57427707,21.6452321,22.52495544,23.63029589,23.5041516,24.33171917,25.62905566,26.24429273,27.31812607,26.77252543,28.11061133,28.21077037,28.79710048,29.77135372,31.44874123,33.13707369,36.23392318,37.84140473,37.31219862,39.58691458,40.97329677,39.54493856,42.51737365,41.48733294,42.99288463,43.47216809
GUF,French Guiana,0.111039311,0.111799528,0.131329294,0.13236254,0.119460496,0.141075632,0.130046475,0.144082515,0.146326395,0.147909073,0.149362197,0.13894117,0.169941201,0.215900484,0.190030898,0.178445237,0.224864326,0.282639986,0.279755887,0.316875995,0.359891497,0.411509699,0.349451353,0.431438076,0.407305081,0.454482573,0.481317248,0.498338879,0.540219865,0.52842912,0.317537908,0.292541741,0.280692798,0.322414521,0.328114157,0.329630265,0.327069527,0.349028311,0.363698745,0.461260628,0.462765161,0.492232584,0.506433918,0.506622575,0.510673053,0.51510122,0.527045388,0.526121406,0.532768307,0.538433613,0.541290035,0.550317518,0.554936544,0.577008569,0.586260187
GUY,Guyana,3.018331031,3.014056743,2.960216234,3.28080167,3.292713415,3.670377952,3.443072792,3.713951534,3.495494403,3.122573879,3.330385924,3.326666889,3.129085494,2.853594779,3.044441539,2.902779721,2.851986516,2.828009191,2.86855332,2.650315999,2.47166348,2.609758521,2.662070467,2.827693832,3.131036533,3.487360056,3.565440122,3.764893996,3.704130522,3.773988641,3.513125324,3.471620774,3.325353609,3.531068155,3.47377164,3.193018273,3.016826188,3.326649199,3.401232579,3.48894243,3.69687694,3.822918193,4.042896422,4.187999183,4.461554329,4.559557212,4.633060456,4.787582059,4.858442493,5.192599054,6.255590247,6.309352733,7.790828124,8.586034971,8.730861826
HKG,Hong Kong,11.59602096,11.83086945,12.16889262,12.27965578,13.77173229,13.71311349,15.68220688,17.90800966,19.06903544,18.1906573,18.74944638,20.00010889,22.40614283,25.97729702,28.51678839,29.67285832,33.64723987,33.70897706,37.35589787,38.40457218,39.24540546,42.8758395,47.92487646,48.94423878,42.59623335,43.05888463,40.46928533,38.81985916,47.2359776,50.41319151,46.64371393,46.50672974,45.52239599,49.12863971,45.29797638,47.62746774,47.1060849,49.18641842,47.91823103,50.0209618,47.12741678,50.16369528,49.66254985,51.22243058,52.64973846,49.3687837,50.27642119,49.41575446,49.39599308,48.94776409,39.59885239,40.02796421,37.64080446,39.73067462,40.30705204
HND,Honduras,5.278477486,5.359395912,5.489229934,5.655312449,5.890456122,6.090912566,6.239963326,6.472080317,6.583530729,6.761306483,6.972781705,6.986935205,7.044542385,8.094038425,8.473447972,8.240695347,8.236939077,8.419915759,8.519656797,8.696208097,8.606516323,8.704128075,9.052163343,8.824458788,9.672656125,10.07897942,10.41459633,10.55180188,11.06999708,10.52997415,10.9712583,12.06380188,13.28895829,14.84705333,15.93516577,15.08260571,16.23379463,17.49504818,17.80386061,17.8018424,17.86421636,19.11922853,19.78324597,20.167837,20.13375893,21.19739327,20.26056488,19.76363765,19.6328676,21.0585048,20.40576418,21.73904416,22.20375289,23.78218755,24.38707079
HRV,Croatia,22.73910267,23.46265014,22.92382394,24.75546322,26.71158748,28.03160463,27.89761248,28.22719431,29.76420161,30.98578563,29.21825004,31.25928751,32.72277381,36.56923329,37.39991606,38.04810743,40.55901021,39.75147137,42.55838542,40.70958376,32.83038081,25.68450292,23.44605371,23.29097769,22.40098143,22.90418619,23.72857369,25.0132016,24.90967681,25.9161469,25.41355335,26.47323871,27.20199079,28.74111036,29.22218375,29.28496558,29.71512076,31.25969482,30.12597619,28.30125722,27.83460849,27.54373495,25.99473757,25.58672104,24.94530675,25.57770894,26.1125567,26.78804129,25.71167437,26.0108858,25.43496193,25.53798859,25.39473921,26.8024085,26.84182907
HTI,Haiti,6.101724491,6.238623779,6.330417552,6.32884017,6.296695372,6.279502094,6.552751778,6.64455763,6.847142241,6.924292875,6.997115957,6.953342711,7.15674329,7.322595824,7.374776191,7.342199984,7.243614509,7.236413288,7.256212224,7.203890641,7.24800745,7.446966714,7.84968119,7.575359645,7.130473733,7.945476173,8.246136565,8.746866231,8.946409812,9.13545251,9.647961992,9.746460991,10.05757311,10.12827118,10.07299681,10.26086462,10.41704718,10.94828383,11.06122528,11.22242511,11.88496918,12.43956455,12.44181092,12.72047903,13.02586704,13.37023345,13.66870442,13.6925127,13.94063355,13.82483389,13.51442498,13.46342549,13.48052391,13.61528393,13.7823087
HUN,Hungary,91.02587973,93.30437111,95.08290409,100.3294201,103.1749817,105.213776,109.3677613,114.2397876,123.2782225,122.1784155,121.0857643,120.1317977,120.7050615,116.8142449,118.3797872,117.4318161,114.7550769,116.0431189,110.7102773,107.3847315,96.42908324,90.44356116,80.43597549,81.25423029,81.06196719,80.16736546,82.55579151,81.16899851,80.64218821,81.25292057,78.39327252,80.34810778,78.80410678,81.73037426,80.89873206,81.24110763,80.31826086,77.76149245,75.45173832,69.26218991,70.0197421,69.30136015,65.54802929,62.95594428,63.16693536,66.10779799,66.9050135,69.86885085,70.1115153,70.3185406,68.68104393,69.94470792,65.56414139,60.95021587,60.45289686
IDN,Indonesia,135.0523231,137.8707672,147.9684203,161.8392602,169.3312889,170.1356073,180.2496048,206.4890542,222.5824677,230.0343197,235.1233975,244.9484041,238.9079505,247.325918,258.9870648,266.989197,284.1101825,286.9611374,299.4816703,311.6564334,338.0413292,358.7656502,377.0025171,395.7266011,415.0114613,445.0827819,469.8354258,495.0321417,493.6591131,506.8224023,513.0698165,536.2554084,543.4417519,573.2609851,585.3282516,593.1620799,626.6339827,650.3156967,653.1793732,685.3766988,722.9381712,822.6221197,842.7423484,808.4225257,851.9192173,853.1221707,851.531145,905.889422,1002.763404,1062.268524,1007.147769,1037.280639,1181.299197,1261.322348,1323.777911
IND,India,733.2441119,739.1023816,751.0277114,758.9520648,780.7094964,814.212735,836.7847452,858.7549541,863.2299908,888.5301634,921.6745504,970.8798889,996.4302551,1047.382225,1101.198495,1133.78024,1195.647602,1231.553587,1302.096886,1360.50133,1353.652585,1412.26865,1445.596919,1478.086996,1532.694654,1596.657738,1644.435448,1700.96984,1731.402897,1800.687347,1835.559651,1859.448711,1888.198639,1938.225641,2040.761493,2111.742985,2216.196245,2359.31087,2486.389659,2595.414358,2722.620702,2858.46213,3037.494708,3074.138966,3254.316278,3310.459112,3353.918433,3495.501455,3634.422874,3641.293161,3461.050022,3719.56317,3961.525613,4206.328902,4371.169327
IRL,Ireland,41.31530732,44.29467031,44.01368343,44.58791312,47.52999084,46.18831133,46.45267532,48.72572213,48.99228122,53.43517361,52.51599681,51.60874573,51.50548961,51.61096952,51.89224806,53.60688078,54.81588588,56.09320605,55.28868501,56.93196937,58.95201652,59.62495572,59.73439659,60.50102765,61.9986962,62.74903187,64.29560492,65.76243569,68.53160424,70.60994642,74.36163932,76.79429515,75.7068115,76.08580988,75.93004948,77.91479795,78.35029372,76.89644961,76.14736561,71.24501457,70.19698873,65.84994954,67.24148286,66.34441568,66.196924,67.78677688,70.80400289,69.90730005,67.20652598,65.27853673,62.90556836,65.10077159,63.85762894,60.35796385,59.67782815
IRN,Iran,218.5457951,224.4125358,247.4453003,287.1525024,299.2443035,285.7265926,319.0379347,320.8552623,307.644617,248.9807491,187.3897403,183.1844857,229.5087645,254.0114927,246.9613649,260.9299802,245.9821562,262.4140773,264.4088444,294.0448411,331.2837353,375.9807158,400.0150043,398.4960372,437.6362295,438.414353,456.7885535,470.4251897,455.6178872,481.5489405,511.3773244,516.9483012,533.2751025,580.3041179,607.8490043,650.6802954,697.203657,721.223061,737.0249115,757.6977807,767.5997003,776.162727,766.3044783,786.3815555,800.2233948,793.3320518,837.8614747,866.9867648,856.6915693,891.3642009,909.9382236,974.1071886,989.8645631,1030.094694,1054.765071
IRQ,Iraq,103.5208992,107.7094763,98.29202772,123.4900976,123.4841192,140.0189746,156.3506287,149.7602317,163.737031,212.5392458,173.7363602,90.87207969,94.24010237,97.68817505,112.2606278,129.2112018,147.2704775,164.2025485,195.5409862,211.8412595,171.7182407,78.39492721,106.600304,136.3951655,148.3037369,148.3929374,138.1617986,177.2483074,158.9374159,148.0878777,167.8513671,181.6744118,169.9498358,152.2009992,170.8699182,164.5208269,164.1468743,154.4379488,171.49782,187.344036,210.5341754,223.7885673,253.3531239,265.3033508,265.477194,275.9162876,325.5120343,339.8682269,357.4645472,377.1266429,345.6178459,361.8167461,399.1674649,405.1731613,413.2764211
ISL,Iceland,3.236833272,3.376458586,3.682782538,4.379446808,4.30824734,4.044255923,4.13880875,4.287723425,4.413960753,4.460465809,4.245630184,4.171957081,3.867856098,3.924018768,4.214753683,4.024913371,4.073367206,4.209975597,4.325200591,4.433269165,4.413428233,4.387991206,3.307049512,3.426407716,3.559873036,3.379350833,3.679909868,3.615769542,3.769978218,3.829539055,3.93804365,4.049081301,4.244563173,4.217753034,4.301904681,4.213407183,4.397429698,4.755050439,5.050325343,5.065983446,5.000356743,4.864311862,4.858270303,4.897677966,4.642762446,4.838419321,4.35767646,4.507901347,4.475516305,4.336512328,4.22776939,4.260352541,4.301723008,4.246051345,4.282410664
ISR,"Israel and Palestine, State of",72.74769434,73.02751553,76.81952567,77.83630618,60.95173834,83.52624532,23.3452687,24.202384,25.49296968,25.93314796,25.84084644,26.83551635,27.95104441,28.93908576,29.94059474,31.72590892,34.15452765,36.88465547,39.06472425,40.41887085,41.92744267,42.69649507,45.49508523,49.48921367,53.06544007,56.48490327,59.84204068,61.73969161,62.88079045,64.50204395,69.11706932,69.22394363,72.49441337,74.29706356,74.14091058,72.14694994,75.40099658,78.02212181,79.51360581,77.97196478,83.72446654,83.7735299,90.59989282,82.03544088,79.46698542,82.86428449,83.24551603,83.28489171,79.91487733,82.37469115,78.86222893,78.5212464,81.86314982,79.05341346,76.62073287
ITA,"Italy, San Marino and the Holy See",386.4201467,401.6607954,419.0760367,443.5398354,444.5354021,427.1134638,456.4603259,445.6691855,455.7318589,472.5660877,474.7362696,462.2458886,453.01741,445.9466329,455.3291834,456.0739321,459.2134716,485.1959707,486.0658745,503.4149211,504.6508523,501.9444229,499.6865346,493.2171867,488.6939783,514.6362063,510.5143617,514.7006892,524.1610064,531.1724313,538.1550694,536.3576918,545.6398472,566.2548196,577.0068017,578.7356869,567.1625327,560.6504319,545.7313409,494.5055514,505.5662302,494.9934057,476.6947639,442.7417197,423.61697,433.5335238,429.2273004,426.1243808,421.8733216,413.4915839,375.4961854,408.9319436,408.0604693,378.5107716,371.171711
JAM,Jamaica,9.238675212,9.235498282,9.201212696,9.751464872,10.06676723,8.66787036,7.835055062,8.460224107,8.622799546,8.343903305,8.120182146,8.024598002,7.072414895,7.236191468,6.885917783,6.235491195,6.094632139,6.268723537,6.480751901,7.914138858,9.250337214,9.225552642,10.03382417,10.18530586,10.23591425,10.579403,10.91636009,11.10288216,11.61885927,11.91161825,11.97970665,12.04734949,12.00461804,12.36695923,12.33166338,12.3066237,13.71489202,13.61360505,11.20795992,9.361367761,8.974376103,8.913736338,8.332584991,8.799710284,8.542079577,8.417674587,8.944005433,8.64482305,10.04982799,9.770776701,7.219428366,7.790719242,8.844441316,9.04243256,9.424700413
JOR,Jordan,3.565278641,3.67499214,3.278449545,3.645367185,3.8758442,4.199963506,4.788865878,4.966033391,5.854151261,6.254766622,7.634170866,8.728313074,9.244465421,10.50783599,11.41235707,11.76462522,12.36341983,13.74989382,13.4419356,11.4414749,12.12092874,12.43595148,14.56766729,15.14841205,15.680315,16.65176005,17.00034789,17.55054081,17.86546681,18.01770504,19.7046926,19.93074207,20.86006138,21.52127546,23.11080314,24.76544244,25.14122721,26.23897031,25.91251739,26.43524875,26.1456691,26.94863793,30.74187264,30.46556021,32.6121616,32.6536603,32.83404843,34.37919713,33.37247984,31.89916068,29.99869483,31.30619663,33.33839651,34.4006841,34.85573492
JPN,Japan,979.6099253,972.5574582,1018.108544,1133.041056,1127.992229,1070.994439,1107.012652,1137.191363,1134.374324,1161.286547,1132.579061,1108.207725,1066.550003,1071.023148,1145.40726,1118.18139,1114.977369,1118.997057,1194.014486,1225.823935,1295.844796,1310.27375,1320.998869,1317.028947,1380.294728,1399.297532,1414.674928,1396.834756,1342.21027,1373.272699,1377.782196,1356.372991,1384.755164,1389.219234,1380.390561,1389.604745,1359.712635,1393.908978,1319.317004,1250.645662,1313.160167,1363.179823,1401.34179,1417.740577,1366.667424,1324.422547,1320.935404,1305.690411,1254.598422,1215.140835,1151.067658,1172.12515,1142.304623,1094.024251,1063.335849
KAZ,Kazakhstan,262.3785412,263.1523899,276.5641651,292.0367084,300.8672017,312.153799,320.289586,323.3461287,337.0717252,341.5716203,349.412199,333.3145582,323.3312865,318.3153205,315.0473255,303.7926026,305.3861945,321.0833761,328.7428159,327.7002672,342.2678912,348.412368,352.785796,307.345109,273.8448211,237.1623584,208.1916281,181.035602,180.5999816,165.6919688,172.3084565,171.7801867,187.7578163,207.6315465,222.289444,237.2563539,263.5728888,274.7757871,308.177216,283.7872284,304.0154012,327.4902139,322.818848,340.3623045,298.219031,262.973623,278.6122866,293.3192686,298.6794769,288.1337468,296.3528187,315.643819,322.932182,326.8628859,330.3933459
KEN,Kenya,22.93452962,23.36333339,24.04172163,24.42194479,24.74504453,24.98801899,25.37005849,26.14097335,27.75459451,29.54415823,28.14732398,27.94550631,29.6475025,31.76711967,33.34420534,33.27006994,34.46415239,34.79035447,36.62133319,38.00145428,38.45780283,37.60481412,38.00860125,38.40244618,38.94997306,39.5748136,38.73568312,38.65408782,39.63028534,42.41081038,41.3838465,42.31241214,44.70826506,46.04063921,50.41100873,52.89814171,51.63240531,71.43485518,76.17889264,75.1535215,78.73763525,79.54361972,77.93686122,77.88101353,79.97004032,82.13336004,88.43776122,85.54451341,88.43541667,97.22021474,108.5771567,102.1601879,105.1551493,100.5760527,102.8361518
KGZ,Kyrgyzstan,22.98849621,23.33520288,24.48368165,25.47900881,26.47438399,27.73455093,28.4466188,29.01920786,30.15684061,30.7976689,32.00505782,31.03798344,29.99456181,28.99463721,28.20713323,27.68746376,27.65643399,29.51200452,30.15206492,30.22251813,33.36734772,30.62820668,22.63730868,18.25169785,13.73780977,10.53440955,11.33939522,11.71538636,12.08748776,10.93199759,10.89847805,10.07893204,11.16779625,11.85373196,11.79824627,11.89469517,11.99012957,13.3460509,14.73948406,14.63107986,14.35762695,16.40211175,18.59149394,18.50212483,19.40057479,19.87099135,19.63104855,19.9968024,22.12913644,21.22575319,20.3993983,21.82900095,21.95345272,21.71711273,22.36896099
KHM,Cambodia,16.42984246,13.82344781,11.66211164,9.26659399,7.877608896,8.006164445,6.993463566,6.367550308,6.159978463,5.606732883,7.846703613,7.658179183,10.110022,10.48919814,9.010874181,10.75654601,11.7364563,11.54675249,13.24425763,14.30576725,14.57703367,14.54721728,14.91033258,15.36771463,14.82375349,19.00899721,19.14677666,19.49358602,19.6676848,20.37007611,20.45153923,21.00601106,20.89292104,22.87112456,22.39690262,25.14850961,26.5988578,27.87343067,28.79265613,30.30855344,30.97331459,32.13908565,32.00271217,31.98329864,33.40224352,35.17349755,37.87239985,39.8200598,40.68672213,44.00072363,46.95690729,48.33693419,47.10421523,48.98179675,49.83475492
KIR,Kiribati,0.027760631,0.028338206,0.029983017,0.034483858,0.040362142,0.035588295,0.035561188,0.037290975,0.037403158,0.039666796,0.042152104,0.042022058,0.041879487,0.041794903,0.026205519,0.027868835,0.026733183,0.031372689,0.031735065,0.031447095,0.033065252,0.033504423,0.035308058,0.035752828,0.036508097,0.034842962,0.035450793,0.036368372,0.037394632,0.037709088,0.052160926,0.049279098,0.064442502,0.066335365,0.068424377,0.084404211,0.089469221,0.085603157,0.093325334,0.08294462,0.086574303,0.082885307,0.082376222,0.087201693,0.088249007,0.09065735,0.097008549,0.098835468,0.106323535,0.107381414,0.105866452,0.113765821,0.109945479,0.110778288,0.115188313
KNA,Saint Kitts and Nevis,0.058477473,0.059891206,0.063022629,0.062569298,0.060868361,0.064154018,0.064155636,0.066442148,0.066491905,0.066308034,0.065477848,0.064396632,0.06324698,0.061412494,0.063371386,0.062612294,0.060174747,0.060781364,0.062918789,0.062313394,0.059898255,0.06687879,0.068204196,0.073227742,0.079818496,0.07351026,0.079899646,0.083352634,0.084013236,0.084341482,0.094185571,0.095701897,0.103439426,0.105946141,0.112485163,0.106652944,0.112549114,0.121204489,0.12674101,0.136992455,0.145366236,0.123909748,0.117545313,0.128835297,0.134401937,0.140118441,0.149727233,0.142229591,0.150412653,0.170577134,0.160401954,0.163316095,0.184136154,0.179291838,0.185491743
KOR,South Korea,91.15574075,92.17687494,94.56970449,111.6759665,118.335141,127.32517,137.5903043,153.6680489,161.9189648,179.3270357,181.0457141,188.7931403,188.6109384,204.4179387,227.8089202,238.4918222,247.7505759,253.2775906,279.8675569,290.4219991,311.4020944,346.7033777,377.4987702,403.1214626,433.9369334,466.4078221,499.7577234,527.4615532,454.985566,496.6092657,530.14498,537.2943518,554.1730501,560.1427191,578.4585486,575.1152443,583.4005694,603.976243,616.3360674,621.142472,682.9549561,716.3896736,715.6023333,712.9623774,702.5530673,714.5937693,719.5214319,738.1912436,754.5222558,729.0695716,695.1270635,719.2805723,694.8783079,670.1145555,668.245271
KWT,Kuwait,80.65210377,83.23532287,86.66113519,78.94916839,66.05891179,55.87964456,57.30630511,54.8191957,61.50107207,71.55702094,58.6538242,49.88446819,48.08815333,54.05832356,56.36888812,59.04885474,65.57494628,70.77854895,81.25998726,94.87604021,50.55485421,45.86308378,45.95093583,64.30919231,72.94654383,70.79082311,71.27080732,75.94107429,77.19430157,79.34278654,89.59591076,91.2729075,94.61774249,105.1934091,110.0542236,121.801403,125.3101718,121.4370096,126.2487196,124.5390831,126.7119641,135.4879859,138.7913296,140.7650041,139.4418257,143.8243298,149.0397795,146.7045049,150.3530106,148.8155233,144.0527419,152.3925594,159.6228036,167.8876653,173.3306967
LAO,Laos,4.731995422,4.5964214,4.534207501,4.552929098,4.645165724,4.522024605,4.05962328,4.289405765,4.467349796,4.905922941,5.479760223,5.36334584,5.609386098,5.480261148,5.750121174,5.762375071,5.918846423,5.861244537,5.880063368,6.229130021,6.771516614,6.795667451,7.165417067,7.254604704,7.66853843,7.751600331,8.013898743,8.246384466,7.925014581,7.850844271,8.895475538,9.253788331,9.580355363,9.874765414,10.45713307,10.29189334,10.84687885,11.47486124,12.00199992,12.98939073,13.83493881,13.84273572,14.83973279,15.48009928,16.37521717,21.37473786,29.04642106,32.41160781,33.11496418,32.96413207,33.52180009,37.85382276,38.49878485,41.17320001,41.54963758
LBN,Lebanon,6.726553374,6.894155534,7.452985145,8.894296334,8.940272976,8.030421113,7.653334961,6.818368107,8.103724691,8.956758236,9.107356946,9.231848467,7.236873073,7.612475466,7.772262376,8.793910067,9.211130189,9.397441069,7.6203375,7.7072124,7.752134084,9.37029841,10.04823048,13.61551403,14.78243902,16.94084817,17.61811356,19.17612944,19.16182482,19.71775538,18.17235052,19.59373727,19.70736804,19.9596723,20.37161279,20.38089357,20.03349939,18.88827598,22.3503464,25.77851884,24.89902113,25.46596754,28.2302456,28.07270043,30.18202431,32.41730301,33.65450895,35.35267775,33.72511261,33.56322749,28.63076485,23.75797851,17.7102944,18.36002633,18.78631463
LBR,Liberia,1.612666492,1.633335231,1.660234154,1.71890035,1.788675217,1.824831539,1.880436306,2.046076787,2.079117912,2.33405164,2.298026218,2.125818934,2.081167539,2.185054578,2.077641241,2.093523384,1.958881924,2.014782992,2.292370765,2.05369889,1.808570505,1.58647772,1.47416775,1.364990538,1.326850224,1.356563615,1.459608001,1.59178178,1.769349341,1.955009514,2.18969963,2.229898842,2.279535816,2.36420113,2.46808128,2.704066137,2.98486,2.883979452,2.891867139,3.066730696,3.395764095,3.564232089,3.711384766,3.71235345,4.1068043,4.288941364,4.50940995,4.335401107,3.811885322,4.33374268,4.210455338,4.210309206,4.367674657,4.412551821,4.459908544
LBY,Libya,137.6243326,125.677331,101.8298645,98.71658282,69.92741053,72.16974048,93.38981906,98.99637287,97.99239972,105.285834,97.15169748,70.83008401,74.19869124,71.08993982,71.15223741,67.8686983,70.45483249,67.84468702,75.87255596,74.78083262,87.03845109,84.6789148,79.30901846,75.44911821,91.46408207,101.4567732,105.8968266,93.325716,89.33001482,87.51206356,91.73150044,88.27576501,88.51467311,98.30982906,96.9348325,104.4782659,102.7996375,96.25551356,100.5722317,100.2432664,106.0591194,62.57530136,99.54559555,90.63390823,80.39990649,71.71880251,68.15326226,82.06160664,88.5313021,91.63777874,64.44803678,92.61545695,89.94470759,97.95164408,98.17087612
LCA,Saint Lucia,0.078324592,0.080499949,0.086588509,0.08717356,0.083314646,0.09079908,0.088689873,0.094414237,0.096419783,0.09796579,0.099383587,0.091287677,0.100333749,0.097368458,0.103248635,0.113970759,0.117179194,0.125257336,0.14566749,0.148626858,0.149517205,0.149327256,0.149523634,0.14799777,0.163144177,0.168267444,0.1709018,0.178652071,0.188421514,0.201036127,0.213707571,0.219260526,0.211988745,0.226064906,0.221529798,0.225555591,0.23693411,0.24760158,0.25759496,0.269078244,0.288976029,0.250989343,0.259841399,0.282781076,0.299502035,0.306498313,0.322976755,0.330350127,0.396145988,0.436370364,0.423198324,0.429741289,0.44976457,0.454151515,0.468520973
LKA,Sri Lanka,9.876093146,10.1549732,10.87777843,11.10049545,10.81223594,10.48132303,10.80978221,10.96621514,11.5524024,12.08661421,12.26782671,12.5817797,13.34769975,13.57312122,13.2781602,13.00679538,12.98460143,13.79958756,13.56673804,13.45342289,15.91839257,15.46951954,16.87613675,17.05342736,18.19587884,18.20742355,20.17341276,20.19942135,19.57374751,21.01970415,22.45426634,22.1422179,22.78429205,24.03848692,24.13010123,25.99188656,24.84002456,25.62072249,25.82538596,24.94812475,26.54877874,28.68087774,30.75236029,28.02057292,30.09075378,33.26533428,36.12684699,34.72436467,34.50109197,36.30455976,35.88283975,36.06526818,34.12590963,35.18535761,37.16653456
LSO,Lesotho,1.907716704,1.81242908,1.768972867,1.746803986,1.805253476,1.856914263,1.83381134,1.696574482,1.71767311,1.796549978,1.904292159,1.916679909,1.944880795,1.912860588,1.890968815,1.97143838,1.999985042,2.295148328,2.217610295,2.151100903,2.128551722,2.171644164,2.334757449,2.295731362,2.241703646,2.1946791,2.112357479,2.191935977,1.944461936,2.531109079,2.668045198,2.681111755,2.545557024,2.581706095,2.575021135,2.745129042,2.702887427,2.839410059,2.703348613,2.801504818,2.806916874,2.843567878,2.906798198,2.810296816,2.818088479,2.78455919,2.820991664,3.031364512,2.929748331,2.811948429,2.474944668,2.621380546,2.911493262,3.070958459,3.054965167
